There is so much of garbage in this location causing difficulty in clearing them up.,neg
Concerned authorities should take care about this .  ,neg
Garbage on Ekya road,neg
It is very dark we cannot see anything . Many robberies take place.  ,neg
As the tap leaks maximum 30 litres of water is wasted every day . Concerned authorities should take care. ,neg
People may get shock if the wires have fallen in water. Concerned authorities must take care. ,neg
Garbage burnig,neg
"Rood damage

",neg
All sort of  Garbage is dumped here even the garbage truck that comes does not pick up this garbage,neg
Garbage dumped in vacant lot,neg
Huge vlow,neg
People are unable to walk on streets at night . Many robberies take place because of this,neg
Garbage dumped in vacant lot,neg
Dustbin overflow,neg
"As these garbage are dumped in this lands , bad smell comes and place becomes very dirty
",neg
No street lights on silk farm road.,neg
"Lot of garbage, manholes and unhygiene in this area... Pavement of silk farm road.",neg
Main road - manholes.,neg
"Today there is an increase in number of lights in the city. Thus, creating a light pollution, we should stop over lighting and light only if necessary.",neg
no proper  street light,neg
Water shortage in my area.,neg
It is very dangerous to walk on the street,neg
"I hope that government would take severe action
",neg
Please stop it,neg
"Students come here to coaching classes
",neg
Students come here to coaching classes ,neg
Spreading of dengue. Bad smell.,neg
Our earth is destroying in front of our eyes . We have to save it..we have to save it.. u know what?  Many glaciers have melted.. and the sea level is raising..,neg
Please tell to government that people should not throw the waste in somewhere,neg
We can see that in the street board people have put the waste near that. So we must take a step in it.,neg
We see that in street board they stick the notice paper in it.Underneath there is waste below it.,neg
"See guys a pile of garbage lying around 
here and there..Therefore the government has to take proper actions.There are no sufficient dustbins for the proper disposal of garbage.",neg
More water is being passed through the broken pipes fills on empty land,neg
No man holes,neg
In this place there was a hole from this  two vehicles can cross in a time and the side of the hole  is covered with leaf and there was a  handpump so that the place become very watery.,neg
People come here for eating,neg
People come here to eating,neg
Overflowing garbage bin,neg
"People come here for eating
",neg
Clear the dunp.,neg
Due to this problem people are suffering from asthma and diseases like malaria dengue and traffic problem,neg
"Please clear the road side dust bin near MPS house, THADHANKUPPAM, NEAR 100 FEET ROAD THERE IS A GARBAGE DUMP",neg
Garbage thrown beside GHPS Palanhalli school,neg
Garbage throun beside Palanahalli school,neg
"Children come to play there
",neg
"This dustbin has not been cleared for the past few weeks.
It has market nearby and the flies contaminate the vegetables and fruits.",neg
Switch off vehicles during traffic,neg
Manholes in the road which is not repaired for the past 3 years,neg
The light is not repaired for the past 6 months and the government must add more streetlight because our street is around 100m and there are only 2 streetlights,neg
The bin has overflowed and the bin has been damaged severely,neg
"Close the dripping taps and ensure a regular maintenance of water leakage


",neg
"Hey guys ""BE A PART OF SOLUTION NOT THE POLLUTION""
When ever you want to go near distances go by walking or cycling.By walking or cycling we can relax our muscles.Do not use vehicles",neg
In this place there is a potholes so this peoples can not walk or stand in the place and vehicles can not park in the place,neg
People dump garbage from their cars which blocks drains and floods the road,neg
Overflowing dustbins,neg
In our area there was a handpump in water will come regularly but in a week only 3 days the water will clean.On balance days the water will become sewage  water so that we can't  use the water,neg
There i s a garbage  here,neg
Garbage is dumped,neg
The street lights are not put on in the evening. A few months ago the street lights were broken. Now authorities are not checking it.,neg
Garbage,neg
People 's are put garbage in this area,neg
Please solve this problem,neg
There is a big hole,neg
Bad smell ,neg
Parking on footpath,neg
Street light not working,neg
People can't use the old bridge because it id full of sewage and new bridge is full of water. People from different place can't come to learn through this problem,neg
Manholes,neg
People throw trash onto roads which during rains block the drainage and therefore cause floods on the roads.,neg
To clean this garbage,neg
In my locality I get a few days of water. In that  water is not pure,neg
Recycling papers,neg
I saw cows chocking and spit out this plastic. So plz take action  . Even dogs and crows,neg
I some roads there is many garbage is dumped please do someone ,neg
Disturbing,neg
In this area so much of water scarcity in a week only 3 days lorry is coming that also one and peoples are shouting for a long time and peoples were not able to get full water.,neg
"Pls clear this garbage in this area where there are many ???? and it's stinking too bad ...
",neg
Throwing waste over the dustbin.,neg
Uncleared garbage,neg
People throw garbage in vacant areas.,neg
Parking on the footpaths should be strictly prohibited,neg
People nowadays are dumping and throwing their plastic bags and polyethylene covers carelessly and wantonly. So I ask the concern authorities to take action on this.,neg
"It should be cleared up every day. It is near avin booth near ibaco in Conron Smith Road , Gopalapurm Chennai-86.",neg
We can create a campaign raising awareness about the harmful effects of dumping garbage.we could also fine people with the help of the police department who dump garbage in vacant lands.,neg
Clean,neg
Clean,neg
Clean,neg
This can be prevented by fining people who dump garbage with the help of the police department.,neg
From this the air is getting polluted. Please clear think garbage.,neg
Clean this area... Don't mentioned in tha area... Please clean the area...,neg
"EB junction Box totally opened, No one cares for that, not safe for public, easily accident can occur",neg
The garbage is been dumped in the empty area opposite to my house. It's been a big disturbance for us,neg
ನೋಡಿ ಇಲ್ಲಿ ಕರೆಂಟ್ ಕಂಬದ ಪಕ್ಕ. .. ಸಿಂಗಲ್ ಕಂಬ ಇದ್ದಿದ್ರೆ ಏನು ಆಗಲ್ಲ ಅದ್ರೆ ಟಾನ್ಸ್ಪರ್ ಬಾಕ್ಸ್ ಕೆಳಗಡೆ ಇದೆ ಅಲ್ಲಿಗೆ ಬಂದ ನೀವೇ ನೋಡಿ.. . Please clean the area.. .,neg
Manholes in my area is not maintained. It is causing foul smells and what not,neg
We should not through the things on the roads here and there.,neg
Reduce this throwing the garbage here and there.,neg
"People find it difficult to go through the water logged area especially old aged people find it difficult..
Transportation became very difficult..",neg
They are dumping the garbage in this area,neg
Water flooding in foot path,neg
Their is a potholes big hole,neg
Manholes,neg
Roads aur small  and damage,neg
The wall was rebuilt before but the unused cement and bricks are thrown out there near the wall.,neg
All peoples are putting together the garbage there even if garbage collection is happening everyday,neg
Because of this people don't that were to throw the watse so people start to throw the waste a side and start spoiling the round so it cause people various diseases,neg
"In comunity drainage water come to into road
",neg
People dump garbage in vacant land. ,neg
People especially college students are misusing public transport ,neg
"To solve
",neg
To slove,neg
No maintenance of trees,neg
No footpath,neg
No dustbin and responsibility,neg
Fix this,neg
Water leakage from pipes two roads,neg
Clear this,neg
Clear this,neg
Clear this,neg
Garbage ,neg
Same,neg
Help,neg
Always flooding,neg
I am stuck to it,neg
Full of garbage ,neg
Very strict action,neg
Clear this,neg
First this to be cleared,neg
Because of the drainage problem the footpath is being dirty. Kindly see the problem,neg
The road got damaged due to heavy  vehicles pass over the road and the material  is not good which is used for construction of road.,neg
Roads are damaged. Due to rain and heavy vehicles.,neg
They are garbage near the road side in the main road .,neg
Nowadays people wanted to park their vehicles wherever they wanted to park,neg
Food waste dumped on the road.,neg
Drainage system is not closed properly in the centre of the road.,neg
Dumping garbages under the flyover.,neg
Roads are damaged.,neg
Because of these garbage greenery is getting spoiled so clean the garbage.,neg
Near the bus stand the garbage is dumped.,neg
Throwing garbage at the corner of the road.,neg
Polluting places.,neg
Throwing all types of waste in vacant land.,neg
Polluting the places .,neg
There is a huge of garbage dumped over there.,neg
Garbage Over flow,neg
There is a garbage dump near dav school which disturbs traffic during a peak time especially during school time. So please clear the garbage.,neg
Branch of a tree has fallen down. This is a problem for passers. ,neg
"This is very dangerous . 
people walking on the road can get electrocuted
electricity board should attend the problem immediately and fix the electric wires 
the pole is also slanting and be fixed",neg
"Clearing of roadside bin should be done by civic authorities
this can cause mosquito problems and spread of infectious diseases 
dengue malaria and chikungunya will become prevalent",neg
Pothile,neg
We couldnt turn,neg
For the past 3 to 4 days the garbage dump is not cleared . It smells very bad . We are not able to move through that way . ,neg
"These electric cables  are hanging so low 
if they reach further down they can electrocuted people 
they should be fixed higher up",neg
Garbage ,neg
The people who are building apartment put their garbage into the vacant land near them and so these cause many disease and produce bad smell.,neg
Clear,neg
Please do not dump garbage,neg
Please do not harm the environment,neg
Everyone   started putting garbage from 6 Year ,neg
As we see in this picture the smoke rises from the pump for mosquitoes so this smoke does not go for 30 mins,neg
Garbage dump and not collected by bbmp,neg
This streetlight is fully covered with plants the lamp.,neg
It is very difficult in rainy days,neg
There is a manholes,neg
The garbage is dumped in this empty plot which creates bad odour.Moreover it is located near a school.Thousands of children are passing through the road and this place,neg
When we have a small basins more water splashes than used so buy bigger basins and prevent water wastage,neg
This issue is about overflowing taps,neg
Please clean it,neg
These garbage pollute the soil.It gives a very bad smell and people near there faces many disadvantages.These garbage is very harmful which causes many diseases,neg
Clean  the garbage.,neg
The government should take care of thes cases,neg
Please,neg
Government should take care of thes,neg
The garbage bins are not maintained properly.They are left in damaged and often kept open,neg
See that the waste is behind the garbage. Because of the man who is cleaning is only cleaning inside the garbage.,neg
There is a pothole causing accidents,neg
These garbage in the form is branches covers the road and do not allow the people to use the road fully.water stands in this and Many mosquitoes breed,neg
"So much of traffic 
Perambur barracksroad chennai
",neg
Cows are eating the plastic and may in the risk ding and people may fall sick  so let's stop dumping garbage in open land and puplic places and dump garbage in garbage Turk,neg
The street lights near us is not working that much great no warranty of its life and the area Councillor have to take a step about it due to this many accidents are happening in nights...,neg
This issue is happening in the park and all the people who walk over there feel irritated and may get deasesed this is a open sewage,neg
THE street light is not blow in this area,neg
Most of people 's is put garbage in this area,neg
Pothole in this area,neg
Most of the people 's is put garbage in this area,neg
Transformers are blasting while buses are there so buses stand far from stop.,neg
We have to save water whenever it comes in the taps,neg
Condition of empty sites due to carelessness of the peaple,neg
Garbage is a thing which should be properly disposed. In our area garbage are dumped in open plots as a result many types of diseases and bad ordor spreads in near by residents .,neg
The long repairing of manholes had disenable  or affected the transportation,neg
This garbaging had leads to many disaes and accumulation of mosquitos,neg
In raoad drainage water liking people put plastics school childrens able to walk and people,neg
Garbage many plastic bad smell,neg
There are potholes in the kempapura main road which makes it really hard to drive and may cause accidents.,neg
Since the wires hang they might be a point where they do not meet also.. So people who walk might accidently get a shock ,neg
"The following place has been regularly used as a dump yard and this has the worst impact on monsoons as the roads become swampy. This place also blocks the road, causing traffic and disturbing users.",neg
Garbage dumped,neg
Many people just dump garbage on the road people who walk by might get dirty or stinky... We have to reduce the use of plastics so the garbage also might get reduced ,neg
Garbage dump ,neg
Requesting to clear,neg
Government should take care of thes,neg
Garbage dumping,neg
Garbage disposal,neg
Vehicles parking on wrong side doesn't allow the citizens to use the road,neg
"In our street there is no street light because many peoples cannot see and go. Many childrens cannot play in street light
",neg
This hole is deep.people who walk there in night are injured.Water stay there when there is rain.the stones are broken near it in some sides.people may skip and fall.In night this is not visible.,neg
Thrown garbage near roadside.,neg
Dumping garbages and spoiling greenery.,neg
These garbage give a very bad smell which leads to breeding of mosquitoes.These garbage also covers some space in road.People do not prefer to go in this road because of the garbage.,neg
Clear this,neg
Not proper rainwater harvesting system in my home,neg
The repairing of sewage do not allow cars to go.It covers almost half of the road.It is already small road which is in side of a bridge.,neg
Water getting wasted in hotels,neg
Air is getting mixed with sea water which kills the organisms in water,neg
"This construction, block the whole road.Because of this people have to take long route.There is not even caution board in one side.The sand is all around that in one side.It is very slippery.",neg
Dumping the garbage.,neg
Dumping garbage in road side and that are eaten by animals.,neg
Dumping garbage in road side and that are eaten by animals and even mosquitoes will produce more and more.,neg
Dumping the wastage in road side .,neg
Water stays stagnant on the roads during rainy season,neg
From this dumping of garbage the air I'll polluted.,neg
Dumping garbage in road.,neg
We should report to government,neg
Should make a law,neg
Throwing plastic while traveling.,neg
Stop it,neg
All garbage mixed.,neg
Our area is full of garbage please remove it,neg
These sand are filled underneath a bridge.It gives more dust which is very harmful.It causes air pollution,neg
Near this end junction some wire are hanging.Under it logs and bags are kept which makes that place look bad,neg
Even a simple rainfall leads to waterlogging situation in the gopalapuram corporation ground this makes us loose our PT classes and also causes mosquitoes to breed,neg
Repair the pipe likages.,neg
Repair manhole.,neg
Dumping garbage in road side.,neg
Dumping garbage in road side and that are eaten by animals.,neg
"Close this place, from this open place it may be happened accidents.",neg
"We should not throw garbage like this,as you in the image the cow is going and eating the plastic and other waste, which chokes the air pipe of the cow and dies.",neg
Full of garbage,neg
"Full of these vans that road
",neg
Difficult to take car in case of emergency,neg
We could save water instead of letting it run wasteed,neg
Water logging is most problem in Mogappair please do something,neg
Hel,neg
Hkep,neg
All tanker when the bump into a hump most of the wate spills out this wastes water,neg
There is no BBMP vehicle yo collect garbage. So the garbage is thrown here.,neg
Selling POP Ganesha it affects to #env and water,neg
There is a damage in centre of the road.,neg
There is no dustbins in our area as th existing dustbins are completely damaged and do not meet with the amount of waste produced by the people.,neg
This is a site from my aunt's house. The garbage are not being cleared and it stinks if we are passing by that way and many intsects are coming due to that garbage.,neg
Air pollution due to construction,neg
The drinage systum is open and dumped garbage into it,neg
Please,neg
Sewage is not maintained properly... Many waste are dumped near the sewage.. This  blocks is sewage and the water is stagnant.. Many mosquitoes breed in this water..,neg
These bikes are parked wrongly.The people there are facing difficulties due to this.Some bikes are parked long before.The bikes make the road smaller.It covers the road.,neg
Makes road look very dirty,neg
"The garbage is not cleared regularly... This garbage pollutes the land.... Due to plastics dumped ,rain water cannot seep into the ground...",neg
The public dustbin the roads are not cleared properly...The dustbins are fully dumped... The wastes are spilled all around... Many animals are affected through this,neg
Garbage dumped near the sewage lines... Sewage are released near houses.. Many people affected due to this...,neg
There is a street light problem in our street. We can't walk in the road. Organism like snake are roaming there. Please do the needful,neg
Requesting to clear garbage,neg
It's not proper to do this,neg
It's not fair,neg
Not properly disposed,neg
Soil has spoiled,neg
Road is not proper,neg
Drainage water is leaking in our apartment which is very smelly and no one cares about it,neg
Cleaning the garbage,neg
Roadside bin not cleared,neg
These dry leaves are filled in nearly half of the road.It do not allow cars and bikes to come both the sides.Some branches which is sharp scratches people,neg
These bikes were parked long Ago.Some bikes are frequently parked here.These bikes are parked along half of the road.,neg
Garbage is dumped in the sides of road and even the road is in bad condition.People finds problem in the road and in the garbage.people also park wrongly.,neg
The garbage in the sand makes so slippery.The sand is spread on the road.small stones only make the road slippery.It is difficult to go in there bikes.,neg
In our street there is so many waters are leaking. So i am reporting to stop the wwter leaking problem,neg
Im our street there is so many air pollutions.so please band car van motor bike and factory etc.,neg
The repair in sewage makes the road blocked.The repair of sewage is also taking much Time to complete.,neg
There is garbage dumped in the sides of the road and even there is no road for smooth transport.,neg
These garbage is dumped on land in a public park.So people do not prefer to use that park.The equipment of that park is broken.,neg
Parking vehicles in Street and there is no space to go,neg
"Nowadays water is not available to drink and bath here and by the way the season also  changed so I requested to supply water connections and  supply the water  in underground way
Thank you",neg
"We can save some liters of water per day, but no one can started to save the water. So I grant you by the way we should start saving water.",neg
"Stagnant water in Kodigehalli underpass connecting to thindlu. Though it was opened only 3-4 months ago, water is usually stagnant in this underpass.
",neg
The broken rocks and stones makes the air dirty when there is wind.These rocks make people fall.There are even huge rocks.,neg
This place you see was gull of trees and they cut then all to build some office,neg
The sewage repair has been started.The place is blocked and no cars can go,neg
Not used by anyone left on the foot path.,neg
Ty vy,neg
Garbage is dumped in vacant plot.The place is full of bad smell.The place is in very bad conditions.,neg
People are dumping construction debris and garbage near the lake. This is causing stink and difficult to drive. This between hoskerehalli and narsimhagudda  .,neg
Please clear garbage dump,neg
The vehicle in this picture is being parked in wrong area near Shree Apartments,neg
No responsibility,neg
Careless mind,neg
We can place a garbage box in every area,neg
Help,neg
Hi,neg
Jek,neg
"Need to be cleaned
????",neg
Cause disease ????????????????????????,neg
Clearing near buildings drinage,neg
Putting dirt's in near my house.,neg
Disobedient,neg
Water is the precious thing that God has given us.. pls conserve it ..pls,neg
Improper felling of tree branches and unusual wire installment has led to dangling of wired and hanging of branches,neg
Garbage dumping,neg
It us very hard to ride bikes. No proper construction of road and in night it is not visible,neg
Garbage vans combine wet waste and dry waste and dump them in vacant land that too near schools.  Sometimes garbage is burnt in the plot. ,neg
This is a huge manhole in.This is very dangerous.In night it is not visible.There are more chance for people to fall inside that.,neg
"There is water leakage in this tank,while using.The amount of water leakage is less but water is important.",neg
There is garbage dumped in the side of road.the road is also broken.There is more chance to fall.,neg
The Eb box falls down.Now that Eb box is of no use.It broke and fallen behind.,neg
Cattle feeding on mixed waste dumping ground.,neg
They collect garbage and keep it and the whole area will be stinking,neg
This was before a dense park and they cut all the trees to build some office ,neg
People don't take the problem serious but it is a very serious problem. per leaking tap drips atleast 3 litres in a day. Imagine how much it drips in a month?  90 litres of water will be wasted,neg
"Imagine you have a leaking tap which leaks 10 drips of water a minute. After a day it will add up to 14,400 drips, which is equivalent to about 3 litres; after a week it will be 21 litres and so on..",neg
Water is logging in the road.,neg
In our street there is no street . Old people cannot see and walk in the road. Childrens are not coming out to play.,neg
 In our street there is no street. Old people cannot walk in road. Childre s cannot play in road,neg
The repair of sewage line is is been dug out and the road is covered.There is a bad smell near that.,neg
In our street there is so many waters are leaking. People in street npt closing the tap,neg
The garbage is dumped in the land.The waste is dumped in the land which gives a bad smell.,neg
Ipn our street there is so much of pollution. All the people are be affected.,neg
The garbage is dumped in the side of the road which makes the road so bad.People feel bad seeing the road.,neg
Because of these air pollution people are inhaling polluted air and getting many diseases like veezing and many other.People are not using the cleaner fuel for running the vehicle.,neg
"There is a big damage in the road. More accident in taking place. More water is staying. There is no signboard.all the three roads are joining here.so please repair the road.

",neg
Garbage is found in the land.The place does not looks neat.,neg
In our street there is more air pollutions s caused.  Many people are affected by air pollution.,neg
"There is a big damage in the road. More water are staying. More accident is taking place. There 
is no signboard. It is joining all three roads. So please repair the road
",neg
There is a use of transport enormously. There is only one percent of public transport found. Most of the vehicles found here have only one rider. Please use public transport and save our environment.,neg
"Incomplete work on footpath along first avenue, ashok nagar, has blocked the storm water drain leading to water stagnation .",neg
"The four crossover on 3rd avenue, Anna nagar, located between k4 police station and Anna nagar roundtana ,have been closed gradually making life hell for registration",neg
There are some garbage dumped in this damaged road.The road is not In a good condition.,neg
"Public restrooms are unusable and dirty. Even though we pay in bits and pieces, it may not be enough to keep up the minimum level of sanitation.",neg
There is some waste in the corners of the land.Actually there is no road.,neg
The streeet  is not working since last 10 days.We kindly request you to look into the problem and do the needful as soon as possible. ,neg
"In our street there is not street light. So that old people cannot walk in road. Childrens cannot play in road.
",neg
In our street there is more air pollutions . So that peoples are affected by air pollutions,neg
Because of this water remains on them after raining . Blind people may fall and get injured because of this . Children may also get hurt. Concerned authorities should take care about this.,neg
The area stinks because of the garbage bin. People don't throw the garbage in the garbage bin. They always throw it around the garbage bin.    Cows eat the plastic bags.I request you to clear the bin,neg
Garbage is dumped in the street in the side of the street.It is wooden item which is not useful.,neg
Garbage is dumped in the land.It is full is sand.The place is dusty.,neg
Water is very improtent.we should not waste water.save water,neg
If there is parking line it should be park in correct line its for safety,neg
Everyone is throwing waste in land or near water .near my house there is a drain  most of them put in it.It will block the pipes and water will come out .during rainy season the water will not go over,neg
Because of this problem many cows are being affected by eating plastics,neg
Help,neg
"A lot of mixed waste, plastic covers, tetra bottles, food waste, chip packets dumped on the foot path.",neg
"DRAINAGE DUMP WHICH WAS BROKEN
ONLY RATS AND CROCKROACH 
NO HYGENIC AT ALL
",neg
People's are suffering from air pollution,neg
No maintenance of road,neg
Cleaning by bbmp,neg
DRAINAGE IS FULL OF GARBAGE DUMP,neg
No segregation of wast,neg
Many tankers  near my apartment always leak,neg
This water is so bad it may cause dengue fever,neg
The amount of water wasted in by this Gardner in this pic is so much. She has wasted so much of water for watering the plants. She is doing this for 2 houra.,neg
Staganate of water,neg
Repair the roads here and there.,neg
The drainage was over flowing and we can't walk in that area,neg
Avoid this,neg
This is the dumping of este in our country.it all starts as constructional waste but ends up becoming a landfill and all the waste is being burned.,neg
"Daan utsav is the joy of giving week celebrated between oct2 to oct8.we can give the roadside people sugar and biscuit. It would be good to who all do this .it is very important to celebrate this 
",neg
Dumping garbage in road side and that.,neg
Dumping garbage,neg
Repair the roads here and there,neg
The air is very arm to us so that I want to reduce the air pollution so that we can breathe,neg
People's are dying because of the air pollution they breathe and inhale so that it will cause our body,neg
Garbage dumping on road side,neg
People's lives is doubt full because the air pollution is not able to we breathe so I request to help us,neg
In our street there is more water leaking problem. In the moring the water will come every tuesday and friday. But  every day people are opening the tap and going,neg
In our street there is so many water leaking. People are opening the tap and going,neg
People 's are parking the vehicle in foot path,neg
The dustbin is have a hole please close the hole,neg
Manholes,neg
Water flooding in footpath,neg
"Please do not stick bills on walls
It causes unpleasant sights in the cities",neg
No plants on the mud making the topsoil lose and letting the land go out of shape,neg
"There is a tap in my apartment which continuously leaks. Look at the fungus around which is created, this completely proves my point",neg
People 's are dumping the garbage in this area,neg
Pathole,neg
Pothole,neg
Parking on foot path,neg
People 's are dumping the garbage in this area,neg
Street light is repaired,neg
Looks so bad in middle of road . Please solve,neg
The drainage waste has come up through the pot hole. It has to be cleaned.,neg
Wrong parking,neg
Please clear this garbage,neg
"This is the place where each and every minute,hour,day,month garbage is present and as you see the dog in the image eating the plastic and may die.",neg
Can cause severe accident when I came home from my school,neg
"Garbage

",neg
"Solve
",neg
"Solve
",neg
There has not been a proper maintenance of the cable wires. They have been many cables interlocked and the wire connections are loosened and there are no television connections. ,neg
There is no traffic signal in the road which is making the road so crowed.,neg
Repair the roads here and there.,neg
"Garbage
",neg
"I am irritated with this.. do u think to play here .. yuck! 
Why don't we change this.. its us who do this right.
Especially marina beach is the worst beaches in chennai",neg
"This doesn't happen only in marina .. 
All over Tamil NADU THIS THE PROBLEM..we can't park our cars anywhere.. what can we do????",neg
Dirty area,neg
Lack of dustbins makes people throw garbage on the footpath!,neg
Air is very important.don't pollute the air.plese,neg
Trash not collected,neg
No place to sleep dog,neg
Drainage water leakage in our area is frequently occurring due to this breeding of mosquitoes happens so many diseases speads,neg
In our street half the time they don't switch on the street lights.  There is no proper maintenance.  People suffer because they cannot see anything in the dark light. In the image it is behind  tree,neg
This is one of the main problems for the passing through.,neg
People dump garbage in vacant places amd it polutes the place,neg
It is producing bad smell.it cause many disease.please do the needful.,neg
There is garbage dumped in the road and it covers some road and doesn’t allow people to go in the road.,neg
There is garbage dumped in the corner of the street.It doesn’t look good.,neg
whole in the part way,neg
Please dump him,neg
No maintenance and mixed garbage,neg
Parking on road,neg
Dirty area,neg
There is garbage bin but they are putting down it make smell.,neg
"People in our road are connecting motors directly to the cauvery pipe. All others are feeling inconvenient, please solve as fast as possible.",neg
Apartment,neg
There is garbage dumped in the road and there is a repair in the sewage.,neg
There is garbage dumped in the land and the place doesn’t smell good and the place is full of plastic.,neg
Dumping garbage in road side .,neg
We should stop leakage of water by Atwater.,neg
There is garbage dumped in the side of the road and it looks very bad and not feels good,neg
"People carelessly put plastic bag here .so that road is seems ugly
",neg
The sewage line has blocked the whole street . The government started the work but have stopped the progress.,neg
The garbage collection here is not there . When required a dustbins but the government did not notice.,neg
"Whenever the water tankers come to our house, I observed that the water starts leaking in the middle. This is because they overfill the tank which causes water leakage",neg
This scooter is parked wrongly in front of a house.The house owner finds it difficult to take in their car.,neg
Here the garbage are polluting the ground,neg
All are saying that India is swatchbarat but all are throwing waste in road,neg
Wiring on trees,neg
"Company dump ????
",neg
The garbage collection of the government over here is very less. The government does not takes necessary action for 1 dustbin.,neg
"People and company dump ????
",neg
Garbage,neg
Company should be warned ,neg
Road damag,neg
Road damage,neg
Garbage dumped on newly made road,neg
Trees are cut and replacing it garbage is thrown,neg
Is this a plant or a dustbin?? Nowadays people place plants in a small cage but some blind idiots just dump there home with plastic,neg
"Garbage is dumped, trees are cut, machinery is thrown everywhere! When are we going to replenish",neg
Pa .this potholes are a source of nuisenes..I just wish it it gets ok.. tyres get punctuared,neg
Sewage leaking into water,neg
The people next to our house do not have unwanted things in their house and keep it on the road and when asked to clear it they make a fight.,neg
There is some garbage dumped in the side of the road.It looks slippery in the side of the road.,neg
There is garbage dumped in the road and there the road is broken and people can not travel in that road .,neg
Dumped garbage,neg
The government does not clear this garbage . It was been complained about 10 to 15 times and no action taken,neg
There are not cleaning the place,neg
There is garbage dumped in the public park.The equipment is damaged.People are not using this park because of this garbage.,neg
There is garbage dumped in the park and it doesn’t look good.People are not using this park because of this reason.,neg
A pile of garbage is dumped in the road.There is plastic bag and other waste.,neg
There is garbage dumped in the park and it doesn’t look good.People are throwing garbage in the corner of the park.,neg
There is garbage dumped in the land and it is full of sand and other waste.,neg
Garbage thrown and garbage is lit on fire,neg
Clear it,neg
Lot of garbage,neg
Lots of water,neg
Lot of water,neg
Garbage is not getting cleared frequently and it has become a home for many insects and mosquitoes,neg
"The drainage system for rain water collection is dumped by bricks, sand, plastics etc. This leads to water stagnation in many streets while raining.",neg
We can see this often in Chennai. People throw garbages outside the bins.,neg
A big garbage dump near a junction of 4 streets.,neg
Stinky,neg
Dumping garbage in road.,neg
A lot of garbage has been dumped next to kottakal aryavaidya sala .,neg
There is a large puddle of stagnant water along with lots of garbage and plastic opposite the tastea delights store in marathahalli bridge.,neg
Garbages are thrown out of the bins.,neg
A big garbage dump in front of a parking lot.,neg
A big pothole in the turning of a junction.,neg
We can't walk bacause bad smell,neg
A lot of garbage is dumped in the dustbin and it is not cleared from time to time. So the garbage falls down from the bin and gets collected outside the bin on the road.,neg
U,neg
U,neg
U,neg
U,neg
H,neg
Debris in the platform,neg
It is very wrong. People can't walk in the footpath,neg
There is an open cable connection near my house .Many people die due to the electric shock,neg
H,neg
I,neg
Lack of responsibility for board,neg
"Garbage heaps lead to un-numbered health issues . Disposal of garbage on roads is increasing daily. People and students are getting infected by dengue , malaria , food poisoning and more .",neg
Local drians have enhanced their size now and are flowing between cities leading to several health issues . Students are suffering from hygiene problems which ultimately leads to some death issues .,neg
Advertisements are stuck outside the shops and without permission and they are not taken away properly again  . this creates a major problem...,neg
There is no dustbin here and people tend to throw it on the road ...,neg
Drains of industries are thrown on the road because roads are covered with cement.,neg
It rained 2 days before and because of no proper drainage system the water laggs here for a longer time.,neg
Don't disturb birds,neg
They are putting garbage side of the wall on the road.because there is no dustbin near it that place,neg
Here people's were suffering from water and to drink and bath. So that you can help us and supply water,neg
"Repair it
",neg
Broken,neg
Where is bad smell is coming it is unable to drive the vehicle,neg
Dustbin as fall down they are not clearing,neg
Garbage man not coming to take garbage and only one dustbin is there,neg
Graffiti in lifts. People use keys and sharp tools to scratch.Public property damaged.,neg
BBMP rarely visits this area to collect garbage so garbage dumping is gradually increasing,neg
BBMP people rarely visits this area to collect garbage,neg
Garbage,neg
Broken pothole,neg
Please clear,neg
Nowadays people's are searching for water and suffering from drinking and bathing so i requested to supply water here,neg
Nowadays people's are wasting water and some people are suffering from water so that water been used but some were not used so supplies water,neg
"To much of Pot holes in this road, expecially when it rains it can be extremely dangerous for the vehicles.",neg
Many garbage are dumped.,neg
Many trees are cut down and branches are left,neg
Many garbage are dumped,neg
No responsibility on board,neg
Nowadays because of the air pollution people's are dying so to save the people's we must reduce air pollution so help us,neg
You can see the picture by surrounded with air pollution so people's may die or sick so I request to help us by saying this problem,neg
Some of the cars or other travel thing are parking wrongly so that even the bus also been stop and even ambulance been stop so that they may suffer to drive,neg
Many garbage are dumped.,neg
To much water,neg
Broken,neg
Broken pothole,neg
Lot of garbage,neg
Lots of garbage,neg
These vehicles are parked wrongly in the road.,neg
Nowadays people's are dying because of the water they don't have water to drink and bath so that I may request that please help us,neg
A tree is  cut down near by a building.the branches of the  tree are dumped,neg
Pls clean the gargage it is so  polluting,neg
This van is parked wrongly in the road and makes the road smaller.,neg
This car is parked wrongly in the road.,neg
This truck is parked wrongly in the road.,neg
This is an apparment near my apparment it is very dirty and no one has cleared for more than 2years . And people are affected from this. ,neg
In my street there is a drinage water leakage in the next flat it causes many diseases and we kids can't play in the streets and old people are having a difficulty in crossing these drinage water,neg
Aerial view of potholes in our locality,neg
Waterlogging due to leakage of sewage line from A2B,neg
In our street there drinage leakage in one of the flat because of these we are suffering from lot of diseases and we kids are not able to play too.old people are suffering  a lot to cross the water,neg
The road near Sanjay Gandhi hospital is filled with potholes making is difficult for people to commute!,neg
Garbages dumped around the dustbin,neg
Dust thrown in near my house,neg
Bottles thrown in  vacant land,neg
Garbages dumped around the dustbin,neg
Need efficient  cable wires to avoid accidents,neg
